City,Latitude,Longitude,order
stradnicka wola,51.174883,20.410329,687
onyangteo,37.048056,127.473611,688
sogopori,34.796243,128.487962,689
terciopelo,9.934339,-85.51753000000001,690
tyczki,55.7,27.5833333,691
holmedal,61.35,5.183333,692
al fartus,31.574027800000003,45.886250000000004,693
barskiye kusoni,58.670356999999996,30.679777,694
kokuttanya,48.216667,20.65,695
cano avispero,8.7855556,-71.5325,696
yuru-saunakyula,59.05,24.9333333,697
mcarthur,28.131095285714284,-2.7427508428571366,698
firiguiadi,9.7966667,-13.1408333,699
mechtat ouled es souar,36.09861110000001,5.728611099999999,700
alygdzher,53.637778000000004,98.225,701
sarajebeh,33.6484,52.2076,702
gekgedik,36.971111,36.466111,703
pochote,16.5771483,-96.27797985714287,704
starobutovka,51.443690000000004,32.450336,705
rogozov,50.237823999999996,31.054609000000003,706
khirbet meisar,32.444445,35.041340000000005,707
angel costodio,7.3166667,-61.7,708
bosweliisko,43.1,27.4666667,709
petite croix,50.716667,3.5,710
povziki,54.8333333,29.5833333,711
gawrihar,24.4166667,88.7166667,712
grigbys store,36.7855556,-82.38638890000001,713
coleta,22.5822221,-71.1174075,714
toegoebatoetoemboe,-6.1305559999999995,106.9175,715
banjar kerta,-8.3384,115.2868,716
az zibar,36.8619444,44.065,717
novyy bzhegokay,44.932476,38.840077,718
m'bai,7.85,13.6,719
glassonby,54.733332999999995,-2.65,720
barqin sind,30.10577,70.134186,721
zhangguozhuang,33.232591,119.03061399999999,722
waro,4.7856264615384605,55.87232174615386,723
jaillex,45.128372999999996,1.134315,724
yukhary dzhalgan,41.083333,48.933333000000005,725
talaan,13.959383500000001,121.1164335,726
bacinci,45.081666999999996,19.308889,727
chuancun,34.555473500000005,117.81935200000001,728
fumintuncun,42.254414000000004,125.01948999999999,729
nyabagan,-7.1282,113.0227,730
chenderiang,4.266667,101.233333,731
buigiri,-6.133333299999999,36.033333299999995,732
jardim mendanha,-22.853576,-43.540102000000005,733
tetalia,22.8666667,90.6333333,734
bushrod,22.65944445,-48.9461111,735
petite montagne,19.033333300000002,-72.2333333,736
ahrar,32.1321,48.2003,737
luahasibuka,-0.516667,98.466667,738
sempang dinaig,7.1683330000000005,124.136944,739
asvestochorion,39.6288889,20.7763889,740
laveyssiere,44.941055,0.442258,741
flaujac-poujols,44.404989,1.499557,742
kampong seberang dungun,4.783333,103.43333299999999,743
singopadu lor,-7.4144440000000005,110.986944,744
tappeh-ye khargushan,34.7006,46.2812,745
novoburino,55.9848,61.6457,746
vester aby,55.085079,10.381260000000001,747
moussaifrat,32.6166667,36.3333333,748
raghzi,34.245626,71.476753,749
heaozhuchang,22.674623999999998,114.219068,750
stadt waidhofen an der ybbs,47.966667,14.766667000000002,751
gandhidham,23.083333,70.133333,752
kintali,0.5721,123.1285,753
hacienda molina,4.106666699999999,-72.37569445,754
burgsinn,50.15,9.65,755
sitio jorge do vale,-23.6663,-49.986999999999995,756
leitzweiler,49.583333,7.216667,757
bushs corners,42.295,-87.9833333,758
tanit,30.491279666666667,6.940077999999999,759
kaligundi,-7.8645,113.1282,760
riviera shores,32.7844444,-117.2386111,761
wad debelaba,13.516666699999998,34.5166667,762
gardaneh sar,36.1063,52.7684,763
kisgyep,47.04444433333333,19.922222333333334,764
ambalakinany,-20.716666699999998,46.1333333,765
thiede,52.183333000000005,10.483333,766
trucco,43.85,7.5833330000000005,767
lyutsina,53.4,29.0833333,768
smithers,46.473889050000004,-104.2369446,769
al bindariyah,30.724444399999996,30.940833299999998,770
peleias,41.870779,-7.068477000000001,771
ragina,42.333333,9.266667,772
onni,36.766667,126.86666699999999,773
grignin,19.5,-72.1833333,774
kamaid,28.995516650000003,83.21461485,775
kirindzhii,43.6833333,27.616666700000003,776
novochebenskiy,52.033333,56.15,777
gad'yan,31.615334999999998,64.81117900000001,778
montemarciano,43.633333,13.316667,779
belaja glina,46.078016,40.86651,780
el mebrek,31.934041999999998,35.979397999999996,781
iboko offot,5.03038,7.920703,782
wilkes,33.4547222,-86.93,783
caala,-11.504990666666666,15.367558,784
hussar,51.033333,-112.683333,785
palivere,58.97027779999999,23.9033333,786
weinsberg,49.150278,9.288333,787
estancia yacua nu,-27.05,-56.61666700000001,788
mzizima,-5.227777766666667,39.48888886666666,789
moibasoni,6.757222200000001,-10.6175,790
guines-en-calaisis,50.867081,1.870254,791
urumiwala,7.0833333,80.35,792
naway deh,31.475144,65.973404,793
buscot,51.666667,-1.666667,794
roztropice,49.838399,18.858833999999998,795
riviere du poste,-20.424166699999997,57.566944400000004,796
sadaich,25.701725,58.708839000000005,797
trakiets,41.8666667,25.45,798
yelinianguea,9.633333300000002,-13.366666699999998,799
rolandia,-23.3,-51.366667,800
geku,9.6,14.083333300000001,801
rumah garah,1.9833330000000002,111.516667,802
shchebino,55.610442000000006,31.505121999999997,803
fengjiashe,30.376464000000002,120.906396,804
hussein murad log,25.336437,62.504298999999996,805
vesheykyay,55.65,25.7,806
felsojanosfa,46.846331,16.554812,807
leivi,44.352222,9.316667,808
laboehan badjo,-8.15,117.41666699999999,809
lahaurianwali,31.8125,74.46583299999999,810
bodemajor,46.866667,17.19076,811
vester snogbaek,54.964353,9.692715,812
cot geureutai,5.1623,96.3033,813
nganzio,4.883333299999999,29.5,814
petits alleux,48.449708,0.9641930000000001,815
kuragino,54.2154165,64.83625,816
pescevici,44.233611100000005,17.9677778,817
hornaryd,57.141667000000005,14.491667000000001,818
mashinki,55.55,24.9,819
zlata olesnice-semilska,50.710296,15.351535,820
sismanoglukoyleri,41.251712,31.998421,821
al faruthi,25.774435999999998,45.162845000000004,822
chiriawala,32.905586,74.081109,823
bintang mariah,2.9294,98.8247,824
kalii,-2.1,37.7666667,825
ban xavu,16.266667,105.63333300000001,826
sawahlegok,-7.2889,107.4655,827
marajan,13.536599999999998,80.69579999999999,828
elfrida,31.685277799999998,-109.6863889,829
tapriyar,24.5807,79.0703,830
thien ngon,11.583333,106.0,831
kawngsam,22.3166667,96.8666667,832
colfax spring,37.8208333,-120.0266667,833
sehnipur,30.237522,71.88369499999999,834
na chau to,22.8,106.15,835
vinh vue ni,17.35,106.2,836
toi sar,31.104722,69.895556,837
jardim portugal,-23.3035,-46.2156,838
lyngsnes,64.966667,11.1,839
mousseaux-neuville,48.908387,1.347124,840
na chen,21.95,106.6,841
bouganyana,11.756111099999998,-1.7825,842
senasalis,54.5166667,25.533333300000002,843
letsave,42.5036111,42.3869444,844
baqarlank,28.248611100000005,30.68,845
alkiskiai,56.283333299999995,22.85,846
jardim prince,-23.318842999999998,-46.601489,847
wilkowo nowowiejskie,54.596422,17.757998999999998,848
rivai,-14.463888899999999,40.368888899999995,849
bou namane,29.526908000000002,-9.808017999999999,850
la sierrita de german,26.016667,-107.683333,851
gadaanan,17.9606,120.67,852
ban suoi ky,20.8,105.08333300000001,853
parit hassan ahmad satu,2.0121,102.8096,854
ban pankhao,14.15,105.78333300000001,855
barao de cotegipe,-27.616667,-52.383333,856
vesi kesh,35.989622,52.781259,857
oberhosen,48.780588,7.869258,858
nyabouridjila,12.4666667,-6.883333299999999,859
dromard,54.3616665,-8.196389049999999,860
tienhu,30.702734175000003,118.63982425,861
kulhar khetar,34.191896,73.08393000000001,862
langladure,45.849425,1.8517259999999998,863
wuchiachiao,32.2808725,120.68116799999999,864
khairu talpur,25.164235,68.58318100000001,865
abu zullayq,15.476666699999999,33.1688889,866
laboek,14.65,104.283333,867
beligna,45.766667,13.383332999999999,868
shkalle mavrove,40.40138889999999,19.637777800000002,869
aneyevy,63.15055600000001,63.986667000000004,870
saint-quentin-au-bosc,49.938101,1.321351,871
quisulo,-6.45,14.95,872
kuchanovo,55.968074,56.431963,873
letskava,56.3833333,22.25,874
korkorik,39.133333,43.9,875
elgah darah,37.415993,70.717522,876
onokovtse,48.657635,22.341826,877
villamunio,42.475578999999996,-5.193633,878
diwulgaswewa,8.516666699999998,80.55,879
pac rang,22.854543,105.42068200000001,880
igantsovo,56.916667000000004,41.183333000000005,881
semushino,59.646240000000006,50.216900499999994,882
moussitingou,10.566666699999999,1.4,883
qolombana,-31.461160999999997,28.756573,884
hasan qarah,35.5281,46.4483,885
wan ra-sa-hpawng,20.7488889,100.01138890000001,886
betelvip,-5.0833333,141.5,887
tjongsfjorden,66.68333299999999,13.466667000000001,888
hacienda olga,11.231034,-73.347551,889
gardani-kada,34.537222,67.659722,890
kibarab,36.55,38.45,891
houmaluling,40.407752,120.202836,892
husak,48.7,22.3,893
middeldeel,-29.065882000000002,26.836709000000003,894
kampong chaokapho,6.567028,101.541945,895
zesta,45.8619444,14.688611100000001,896
nissimtoaera,12.9,-0.46666670000000005,897
mishikha,53.66308466666667,75.03161233333334,898
carrefour jouanau,18.6166667,-72.08333329999999,899
burgt,51.607368,5.679225,900
aston end,51.9,-0.15,901
wolungkou,42.701948,128.965022,902
tygylyak,38.4674,46.8029,903
mishimbi,-4.83333315,18.65,904
boryslawice koscielne,52.240624,18.816981,905
langlet,55.207569,7.998517499999999,906
yuquling,39.309307000000004,112.223174,907
keramzit,55.415,65.431389,908
mishina melnitsa,58.164722,49.0075,909
ngueyogo,0.9,9.316666699999999,910
kherla ka bas,28.3471,75.5871,911
mamsena,-9.485555999999999,124.599722,912
izubrevo,55.6875,34.531944,913
sinwondonggu,41.178611100000005,127.52194440000001,914
nurenger,56.948889,48.866667,915
rui barbosa,-16.34125,-44.874652749999996,916
gandou mayaki fari,13.7166667,3.4333332999999997,917
nea sanda,40.97083335000001,24.340555549999998,918
ban kae dae,6.562834,101.035584,919
chah-e soltan mohammad,28.0666,60.8164,920
cano de miguel,19.85,-71.1,921
uzhkal'nis,55.8833333,22.95,922
chawkay,31.707614000000003,66.610861,923
barjokanrai,34.702668,72.61584,924
qarya-i-dara-i-zang,35.638298,65.279007,925
glushikha,58.28259799999999,47.674261,926
kheyrabad-e pa'in,28.84825,53.7539,927
henchir jeradou,36.258055999999996,8.441944,928
hasikchamni,38.3952778,127.02805559999999,929
otzaurte,42.933333000000005,-2.25,930
gray goose,44.5047222,-100.35027779999999,931
kampong bandar tinggi,2.9489,102.0848,932
barao de lucena,-23.166667,-52.416667,933
donji popovac,44.8863889,16.4434722,934
shangjingcun,33.0014735,113.87461350000001,935
shlazaki,50.033333,24.633333,936
deh-e seraj,29.71317,55.764511,937
guiniadou,5.495285,-6.040379,938
poviglio,44.383333,10.233333,939
khash darreh,36.905353000000005,70.75886700000001,940
sogwangsan,36.433,126.7119,941
fengjin,23.654438,112.00678700000002,942
hashim an naqib,33.4277778,44.4475,943
khoshkeh sara,36.920428,50.519452,944
lutangu,-16.4333333,25.650000000000002,945
komarovy,60.433333,75.833333,946
cisuminta,-6.963611,107.615,947
tom chisonde,-14.4666667,31.316666700000003,948
bougayrou,44.862118,1.565787,949
pizhanka,57.460416,48.541998,950
kebonmoyo,-7.565,110.5925,951
bassope,-24.9966667,32.0997222,952
urusovskaya,60.710868999999995,42.595616,953
tojibampo,26.8225,-108.98111100000001,954
malotunol,6.315,124.121389,955
kampong mambang,4.885323,101.71744699999999,956
middelstum,53.346548999999996,6.639964,957
ranger,26.821547557142853,-72.12626985714286,958
az zimaliyah,32.50238,35.601562,959
deh daraz,36.933194,66.676961,960
kampong mambong,3.4083335000000003,106.25,961
hasan shudo,33.184304,71.442817,962
beycegiz,39.648165000000006,32.162445,963
harsheh,31.233333000000002,48.65,964
ban xe,17.46666666666667,104.87222233333334,965
kampong charok pinang,6.033333,100.55,966
balanca,2.1090333428571424,-19.950909442857142,967
fengjun,38.9019445,114.972361,968
metunga,0.7666666999999999,13.35,969
bintaran,-7.803333,110.372778,970
pandebjerg,54.8,11.816667,971
talagolak,33.997778000000004,66.66888900000001,972
horne lelovce,48.716666700000005,18.533333300000002,973
karadakawewa,8.1833333,80.75,974
nacatar,-11.584166699999999,39.835,975
thigio,-1.2,36.6,976
kintumba,-4.88333315,14.93333315,977
pelesany,50.5,15.15,978
aukstelke,55.8833333,23.216666699999998,979
ban pao bu la,6.610556,101.515028,980
oromos,4.456639,-76.125511,981
douar msassa,34.253424,-4.521708,982
voronezhskaya,45.211304999999996,39.567058,983
andranomondevy,-13.816666699999999,48.466666700000005,984
kampong banggol berangan,5.533333,100.7,985
canal des fourneaux,19.1166667,-72.4666667,986
wahha,34.436944399999994,45.2172222,987
sungai putat,-3.2166665,109.74166650000001,988
missange,-13.820555599999999,35.8527778,989
laheycourt,48.890035,5.020955000000001,990
laheymer,30.9275,49.2993,991
shenghuanben nongchang,32.176389,121.345556,992
wadakai melan,31.505968,68.234499,993
gu oidak,31.921666700000003,-112.0427778,994
cibengsir,-7.6964,107.9926,995
ghechachma,34.277359999999994,-5.382606,996
douglaston,40.7686111,-73.7475,997
kolgrov,61.15,5.283333,998
sitio jose ferreira,-26.0196,-49.2605,999
menyambu,-8.4033,116.2345,1000
ban tha kathon,7.007361,100.420417,1001
lahhidir,3.0107,99.28399999999999,1002
tienpanshan,41.944722,117.748056,1003
mechtet garet el barhla,35.686944399999994,7.8433333,1004
pozlovice,49.128696000000005,17.768732,1005
las chichas,9.359463,-74.954734,1006
tienpaoli,23.2666667,120.21666670000002,1007
krapivnitsa,52.95,24.283333300000002,1008
bot'olosi,9.85,38.416667,1009
graybill,39.9236111,-76.80111109999999,1010
osipovshchyzna,53.3833333,26.5833333,1011
gidan basamu,12.933333,5.45,1012
wadamhtong,27.0333333,98.3833333,1013
dingi-malembe,-4.5366667000000005,13.309444400000002,1014
dixiayao,35.399167,111.67583300000001,1015
biliganiulya,39.42394,43.613081,1016
ayotoxco,20.1,-97.4,1017
husumovci,44.779444399999996,16.6125,1018
stepanokrinka,47.921634000000005,38.338359000000004,1019
meyve,41.473240000000004,34.355332000000004,1020
lavovce,49.1333333,18.5166667,1021
barju'i,31.582176,51.061240999999995,1022
krapiyna,53.630348,35.511462,1023
bakers summit,40.2625,-78.4216667,1024
yarushonki,58.615621,48.457887,1025
broomfield,34.897262028571426,-8.92023802857143,1026
vayalpad,13.65,78.633333,1027
sinoun,35.9,126.66916699999999,1028
pasarkeong,-6.284611,106.2722445,1029
garita palmera,13.728333300000001,-90.0780556,1030
sinhaya ulpota,8.75,80.75,1031
puerto boca de remolino,10.716667,-74.716667,1032
peitzutien,23.1333333,120.3,1033
chintesti,44.4,24.116667,1034
jiiq,2.8,45.6833333,1035
sitio amilton ruthes,-26.0662,-49.7653,1036
vejoyslatt,56.316667,12.8,1037
quiteni,-11.6752778,-74.0183333,1038
brekoc,42.358610999999996,20.405278,1039
rud bon,26.4563,61.2705,1040
harlakhi,26.633333,85.983333,1041
bosbaek,54.913990000000005,9.641508,1042
altseehagen,54.233332999999995,12.75,1043
el meissar,34.0666667,35.6833333,1044
shuro`,33.411260999999996,65.775961,1045
komasun,-4.6,143.5,1046
bowgada,-29.333333000000003,116.16666699999999,1047
dougoi,16.9166667,-0.6833333,1048
`ezbet zein el-abidin isa,30.4666667,32.35,1049
bear wallow,37.38814816666667,-86.32861109999999,1050
yahalgammedda,6.6666667,80.3666667,1051
klyuchi altanskogo,53.2672,110.8189,1052
storhamn,62.3975,17.723889,1053
monte palmira,9.508608,-74.237413,1054
raasan,-7.7702,114.2072,1055
taliuhsiang,33.183333000000005,118.13333300000001,1056
el rhaba,33.8330495,-6.8750195000000005,1057
shkreti,41.5494444,19.831944399999998,1058
colline muse,-2.5,29.516666700000002,1059
izvarica,44.216667,21.7,1060
mirzoian,41.5688889,45.96388889999999,1061
shangkouchieh,36.965556,118.88305600000001,1062
kita-nagocho,34.883333,136.616667,1063
smaihane,36.7008333,41.095555600000004,1064
kampong manok,6.0833330000000005,102.166667,1065
kosangol,36.90743892,127.48197464,1066
hendek,39.0075092,39.551903599999996,1067
kampong chehe,6.253195,102.065028,1068
phum o tapuk,12.8605556,102.5930556,1069
barquito,-1.6577777666666673,-75.6488889,1070
golengu,27.9668,51.7555,1071
tsemdolina,44.754721999999994,37.723889,1072
husunkyla,61.45,28.766666999999998,1073
yzosse,43.710956,-1.01305,1074
staryy kamyshlybash,46.283333,61.9,1075
sakriala,33.127722999999996,72.849531,1076
nawasi,26.3258,79.4219,1077
jiugong,33.009498,113.089929,1078
yajiaokeng,24.012822,116.869098,1079
sanglou,33.030031,113.04446599999999,1080
kampong chekuas,4.183333,102.166667,1081
karnack,32.667777799999996,-94.1702778,1082
river village,53.315555599999996,-8.7161111,1083
molodikovshchina,49.749292,34.090988,1084
leka imakhi,43.0077778,42.188888899999995,1085
kampong banggol nyor,5.3067,102.824,1086
babakan gebang,-6.6666669999999995,108.066667,1087
ungheni-prut,47.2,27.783333000000002,1088
misabura,-4.5666667,145.3,1089
musul'mani,32.186007000000004,64.822448,1090
chintienchen,36.05,111.41666699999999,1091
douar n'touzzoumt,30.984296999999998,-9.640605,1092
broons-sur-vilaine,48.130765000000004,-1.42134,1093
garching an der alz,48.133333,12.6,1094
taqah,17.0372222,54.403611100000006,1095
krepostnoy zilair,52.4188,57.681000000000004,1096
pikteykey,55.8166667,21.4333333,1097
mummballup,-33.533333,116.11666699999999,1098
wadbilliga,-36.25,149.65,1099
malibpolok,6.904444,124.59166699999999,1100
baruci,41.9025,20.3697222,1101
el marami,35.05,37.4166667,1102
cahuita,9.737812,-82.840418,1103
balcony falls,37.6277778,-79.45611109999999,1104
tojingmoru,40.7938889,129.30166670000003,1105
khosiana,39.1336111,21.1083333,1106
lantabat,43.252274,-1.127688,1107
asashik,34.023216,57.220978,1108
los botones,-10.335,-67.39069445,1109
ngarenan,-7.393611,110.15861100000001,1110
svirka,58.020384,34.583926,1111
saurbaer,64.905486,-21.41895825,1112
kolian hamid,33.316869,72.76762,1113
barud,26.23010738,49.721624999999996,1114
mengermennemetskiy,45.216667,34.883333,1115
trancas viejas,18.0,-94.3,1116
zewiya,35.7502778,45.250555600000006,1117
jiugoukou,33.859603,107.842903,1118
jijga,32.976556,67.295478,1119
sitio angelo castanha,-25.7032,-48.7531,1120
amlak,33.481935666666665,51.16930166666666,1121
lengkong tongoh,-7.2126,107.834,1122
prislip,49.176433,22.947336,1123
lancong,4.5175,96.1302,1124
berle,55.8927776,5.48638905,1125
letyayev,54.89,45.2908,1126
aswandia,22.8333333,91.15,1127
izvestkovyy zavod,57.2930645,71.3537375,1128
bin-i-shewak,34.933042,68.480653,1129
deh eshkenan,32.72019,48.356629,1130
oskemen,49.978889,82.61027800000001,1131
blanco nu,-27.233333000000002,-57.766667000000005,1132
neavitt,38.724444399999996,-76.28277779999999,1133
kisha shkrelit,42.3125,19.5522222,1134
staryy kizilbay,45.838105999999996,33.619323,1135
koliayama,8.1166667,-10.65,1136
fenglang,26.656799499999998,115.676592,1137
barudah,35.65,36.1,1138
oberlassach,46.916667,12.916667,1139
mauritsberg,58.6,16.683332999999998,1140
taman sri maulana,3.5118,103.3995,1141
hashivka,27.9514,56.3999,1142
er rouaouna,32.95,-7.55,1143
hacienda nueva fortuna,-2.1166667,-79.35,1144
merkadha,38.9333333,21.9166667,1145
duplechi,54.333332999999996,33.266667,1146
bandiankabougou,13.683333300000001,-8.25,1147
pelilit,-8.783333,115.61666699999999,1148
colili,16.7969,120.5831,1149
